Gene Set	C_1_tpm	C_2_tpm	C_3_tpm	VS_1_tpm	VS_2_tpm	VS_3_tpm
IPA_MYOCD_DN	7485.799046739764	7457.862288603695	7821.579987144586	7151.032711363777	9038.223345389202	7012.16384658761
IPA_MYOCD_UP	9659.32722108961	9437.57304193372	9824.967010217031	9747.278293567728	9910.22528048219	9210.249697933747
IPA_MYOD1_DN	10610.687283020177	9946.769247003254	10732.583467637416	10594.304303762736	10667.845903815403	10606.577265397804
IPA_MYOD1_UP	9643.65470710822	9468.012512955662	9415.150435460559	9083.140337787736	9658.29528910883	9105.944107421601
IPA_MYOG_DN	11300.429385717282	11166.923189256479	11757.362325427855	11102.161258409074	11365.263029296195	10517.501119632236
IPA_MYOG_UP	10640.582067521285	9928.354500868516	10180.972340111526	9989.746823301346	9984.464499550206	9860.444719199724
IPA_MYRF_DN						
IPA_MYRF_UP	10862.539427181946	12253.647981746573	9980.687634256377	12454.686446987547	12476.354938136305	12542.425728210053
IPA_MZF1_DN			955.2997209013844		970.1687133658166	711.2070332092521
IPA_MZF1_UP	940.5262482230049	1259.5351511283106	1182.5330021511677	1537.5429097730594	1192.5332812391084	931.5259970438582
IPA_NANOG_DN	9681.269771580573	9921.319357554683	9347.520297273946	9032.195454133027	9776.662720783726	9276.167644113562
IPA_NANOG_UP	9745.799552436418	9609.367368311086	9601.252280461953	9594.566900183983	9649.550131639638	9795.735417098162
IPA_NCL_DN						
IPA_NCL_UP	12222.433967675794	12213.434591191772	12102.947550347622	12227.092098534382	12156.625110406718	12173.428500948537
IPA_NCOA1_DN	10856.719666205412	10892.285135551409	10890.920154902407	11033.733104732859	10840.770776915346	10090.915520135268
IPA_NCOA1_UP	6406.426417884693	6761.09365622887	7175.792066491498	6760.194388705087	6813.906271536387	6221.432231309346
IPA_NCOA2_DN						
IPA_NCOA2_UP	6343.097329361921	6176.837047857124	6379.692710149842	6235.677595091268	7436.682701377775	5101.010340627691
IPA_NCOA3_DN	9456.32667413108	9776.706970943218	9764.031420018018	9754.167312206902	9640.805868566997	9970.545045616938
IPA_NCOA3_UP	7509.868143938607	8432.976904633504	8192.38714530624	7825.369718340557	7668.490861312746	7625.839197435899
IPA_NCOA6_DN						
IPA_NCOA6_UP						1095.5305740860845
IPA_NCOR1_DN	10325.332218853026	10736.512210938132	11622.193319771472	11533.487569940937	11505.475960796044	10321.86616978052
IPA_NCOR1_UP	10992.91557967112	10885.037892744733	10870.659998155264	10861.219109517479	10651.671680886615	10655.700385811166
IPA_NCOR2_DN	6213.528106917908	5984.132057800192	8331.29519408711	6872.696397513006	8463.275690599816	6081.697393377372
IPA_NCOR2_UP						
IPA_NEUROD1_DN						
IPA_NEUROD1_UP	15761.572584899637	9923.370335692885	9894.191024601205	9821.338655791726	7636.92622821262	7693.659629366527
IPA_NEUROD2_DN						
IPA_NEUROD2_UP	9546.970379903094	7009.8792761730465	9254.20782756145	9405.736567289288	6930.022064928611	5607.522675744161
IPA_NEUROD4_DN						
IPA_NEUROD4_UP			1335.5372721966592	1757.5490497077526	2296.564092547752	3183.588847648083
IPA_NEUROD6_DN	16223.952778322766	16147.950657254401	16221.952722505177	16028.947336107878	16156.950908433548	16148.950685163196
IPA_NEUROD6_UP	8252.106911348203	7981.851529933687	11124.335389349182	6787.531063346418	6436.701970692404	7185.604537813715
IPA_NEUROG1_DN	3068.03012936777	2947.5936645118977	4065.308042887492	2838.7191412895277	2514.610344847781	2319.418172575554
IPA_NEUROG1_UP	5227.037595035243	6246.142006562829	6158.8653294604055	6807.426256353876	5728.166727570662	3987.3885674306684
IPA_NEUROG2_DN	11843.777919063356	11957.676264646187	11690.8060364745	12019.347865220805	11944.458604108682	12211.57938889806
IPA_NEUROG2_UP	7169.592101195421	7496.594860309528	7723.898092213555	8030.63517725466	7305.676871650357	6328.260216283508
IPA_NEUROG3_DN						
IPA_NEUROG3_UP	9456.386885163729	9998.295354135575	9660.497191641438	9775.60916196229	9640.586655771038	9265.178999371039
IPA_NF1_DN	13145.842626510565	13781.433257024393	13481.628833969802	13697.369244935182	12973.919628553389	13635.340858349797
IPA_NF1_UP	11751.13422409302	10225.700153358575	11713.112849201847	11778.156763181158	11871.63350947158	12007.515811066305
IPA_NFAT5_DN	13117.866093608285	13161.867321595224	13006.862995732145	13102.865674976374	13112.865954064315	13332.872093999007
IPA_NFAT5_UP	6364.577471568986	6531.218576898454	6480.024653949751	5963.550618745509	6565.917228340955	5841.369184977651
IPA_NFATC1_DN	10955.684361658608	10903.286872573144	10232.87300470675	11956.690937237523	11916.454011334266	10705.971987113293
IPA_NFATC1_UP	10785.455127593425	10587.870882308547	10892.941539011113	10928.803732754572	10754.452289389	10802.198302488054
IPA_NFATC2_DN	11784.270010304486	12328.190826475404	12543.092097738136	11398.490206378685	10665.531102622763	10702.2174322976
IPA_NFATC2_UP	9785.383752079333	9364.430047842992	9238.296326399772	8864.448611338914	9211.495563088853	8869.64027107274
IPA_NFATC3_DN	7738.895028354105	7202.692550601992	7281.372920277954	12010.583298457492	11903.529068643478	5398.373081258709
IPA_NFATC3_UP	8130.07720477722	7735.61480767484	8879.182607329638	8169.196780668498	7694.260113326124	8217.096261241712
IPA_NFATC4_DN						
IPA_NFATC4_UP	10046.014827160852	14726.289318725123	10303.728360706114	7955.612538462383	14714.12554077986	10371.628149314049
IPA_NFE2L2_DN	12554.885877179484	13173.55251690879	11963.823703089723	12357.495774759254	12431.63776634544	12267.131545412893
IPA_NFE2L2_UP	13599.393456013797	13573.18497380073	13511.867573419808	13732.313324880262	13714.877980895195	13529.281718539252
IPA_NFE2L3_DN	17753.995478777942	17749.995367142765	17753.995478777942	17753.995478777942	17752.995450869148	17754.995506686733
IPA_NFE2L3_UP	11559.470243422762	11492.9138091657	11523.256251828161	11879.267210219032	11569.302371310963	11750.36833986472
IPA_NFE2_DN	14275.898411991808	14310.899388799598	14383.901426141567	14260.897993359897	14328.899891157893	13948.889285816149
IPA_NFE2_UP	4975.1663456994065	5978.251946750136	3953.521576063354	4060.177212669604	4151.694047313472	4171.317053657068
IPA_NFIA_DN	11413.147324299638	11314.620656309527	12721.543300315738	11142.155326899656	11314.816397867262	11053.543071584103
IPA_NFIA_UP	4841.856575997621	5852.699159730793	6488.028167745491	6127.338919057358	5083.314197894165	5778.8481145782525
IPA_NFIB_DN	9761.772431695417	9508.76537077052	8946.749686028257	9921.776897102467	9548.766487122282	8948.749741845846
IPA_NFIB_UP	3741.1037967086677	4394.9976146806985	4720.045321488197	4770.9322056225255	4276.7147774313335	4482.94102798164
IPA_NFIC_DN	9761.772431695417	9508.76537077052	8946.749686028257	9921.776897102467	9548.766487122282	8948.749741845846
IPA_NFIC_UP						
IPA_NFIL3_DN	17010.603739902515	17029.5911805947	17029.726011741786	16932.589282743585	16913.49575776449	16887.58554286074
IPA_NFIL3_UP	6206.217064554795	6472.253611672711	7185.868853027339	9656.49461315815	5563.506698247229	5945.389685694935
IPA_NFIX_DN	11853.031354696319	11980.342338857217	11603.609240808275	11586.596527351965	9063.986862652982	9000.611471251841
IPA_NFIX_UP	6068.865792397603	5924.259374371438	6500.045576151186	5953.7709321169295	5500.45696688424	5062.0604821009965
IPA_NFKB1_DN	9508.686003001538	9780.281447492247	9660.781827474126	9427.926444517421	9543.183632296144	8877.002976543608
IPA_NFKB1_UP	9540.164042536197	8782.433125476358	9004.634916446665	8771.804346278856	8835.987481508186	8647.035648891315
IPA_NFKB2_DN	6922.256326079044	6694.232802435441	6745.367706007096	7062.65551219162	6711.117729145495	6928.087511458729
IPA_NFKB2_UP	12165.029687283642	10926.520102417186	10912.448250019355	10773.0641480927	10948.704190271475	10581.286088835024
IPA_NFKBIA_DN	11534.964874784173	11438.35904526983	11454.58507585642	11542.694448394175	11559.252807374776	11329.206251942447
IPA_NFKBIA_UP	10926.195527669042	10683.366491722374	10760.601882467892	10715.688169109162	10902.3941454209	10685.947125542252
IPA_NFKBIB_DN						
IPA_NFKBIB_UP	9237.52941067931	9245.15623436336	9162.930139684519	8210.267890709216	8302.471585518058	9322.1721522437
IPA_NFKBIZ_DN	16071.948536186037	15788.94063799725	15907.943959143773	15668.937288941934	15695.93804247938	15810.941251990727
IPA_NFKBIZ_UP	14560.436928116995	14382.383365161724	14516.913260807372	14345.7798704484	14469.357586348971	14423.017385624704
IPA_NFYA_DN	13117.866093608285	13161.867321595224	13006.862995732145	13102.865674976374	13112.865954064315	13332.872093999007
IPA_NFYA_UP	14908.083201206433	14928.00436851503	14874.344113719271	14843.023198581865	14017.529714291366	13406.63901010043
IPA_NFYB_DN						
IPA_NFYB_UP	11771.263191703689	11877.372282578315	11782.367777971738	11712.548893993344	11750.965536803915	8774.831397983227
IPA_NFYC_DN						
IPA_NFYC_UP						
IPA_NHLH1_DN						
IPA_NHLH1_UP						
IPA_NKX2-1_DN	9053.600190459063	8743.508098589919	9008.332317295251	8803.039855715071	8569.973806530503	8814.425736246307
IPA_NKX2-1_UP	8018.3482672148	7311.05941012474	7409.445086060828	7488.130539907004	7728.499126057	7283.0546856086075
IPA_NKX2-2_DN						
IPA_NKX2-2_UP		1341.49115217791				1116.4987440055293
IPA_NKX3-1_DN	13138.565145855666	12990.678209331081	13224.781548272718	12991.38329078785	13018.648449526392	13122.91767659657
IPA_NKX3-1_UP	16709.97791610862	16659.507395799483	13166.53063103176	16688.63116673617	13073.012357153644	13229.237803479762
IPA_NKX3-2_DN						
IPA_NKX3-2_UP	4485.237909642405	6383.7638160162505	6187.033242163394	6462.644635487052	4433.091240056921	3877.142237376023
IPA_NKX6-1_DN	2728.5761491467856	3105.586670762147	3611.600792611942	3357.5937037782505	2483.5693114922406	3408.5951271267477
IPA_NKX6-1_UP	4530.357058602528	3595.208117380774	4625.518115832948	4019.6787935017737	4463.565918666665	3377.380147184719
IPA_NMI_DN						
IPA_NMI_UP	13528.877564122644	13133.866540148989	13399.87396388821	13092.865395888433	13511.877089673144	13393.873796435446
IPA_NOBOX_DN						
IPA_NOBOX_UP	4180.726973323381	4445.740426488505	4283.419225193429	5046.691023786705	4662.745562136599	3756.7072959760544
IPA_NONO_DN						
IPA_NONO_UP	16345.95618319567	16376.957048368295	16370.95688091553	16476.959839247724	16394.957550726594	16419.958248446455
IPA_NOTCH1_DN	10176.325353719518	9205.884999180837	9981.653813455596	9759.133267204905	9686.02181752401	9743.340879298068
IPA_NOTCH1_UP	8640.06614971714	8737.497955965047	8311.635730682665	8730.432377458872	8388.5095054448	8228.821598344115
IPA_NOTCH2_DN	2232.187468600229	3262.220960088991	2602.331426178096	3364.223918503847	4422.1426179190275	4239.248116104678
IPA_NOTCH2_UP	9195.337499362071	9714.681758088134	8502.119298597016	9238.18503971018	10790.639995277164	8894.26297885968
IPA_NOV_DN						
IPA_NOV_UP	8323.732298849558	8664.741815748332	8380.733889650819	8343.73285702544	8803.745695070707	8135.727051996273
IPA_NPAS2_DN						
IPA_NPAS2_UP	9741.771873519536	9839.774608581354	9497.765063773784	9355.761100725029	9097.75390025616	9753.772208425064
IPA_NPAS3_DN						
IPA_NPAS3_UP	11898.070854455818	11449.955092872637	11926.17852869232	12170.39161931015	12131.714820637775	11837.142187068344
IPA_NR0B1_DN	1883.5525662158043	3163.5882894722026	2032.5567246261198	1247.534816222782		2616.5730233618506
IPA_NR0B1_UP	1883.5525662158043	3163.5882894722026	2032.5567246261198	1247.534816222782		2616.5730233618506
IPA_NR0B2_DN	7345.619017979505	6897.734216998467	7817.057638030508	7136.573627000679	7495.880155699844	7339.428022222638
IPA_NR0B2_UP	8277.221081222813	8323.871114378406	7738.909383335472	8232.078750226878	8064.305518041858	7015.251432976693
IPA_NR1D1_DN	8915.748820855642	8672.742039018685	8724.743490275976	8524.737908517163	8705.742960008889	8227.729619605327
IPA_NR1D1_UP						
IPA_NR1D2_DN	8915.748820855642	8672.742039018685	8724.743490275976	8524.737908517163	8705.742960008889	8227.729619605327
IPA_NR1D2_UP						
IPA_NR1H2_DN	10316.118229040752	9681.791916832342	10565.045013073497	9853.969607668982	9915.823056245157	10417.980896149214
IPA_NR1H2_UP	13539.885308498051	12154.56132423819	12855.86084162363	12832.248008045244	12231.256977713967	11995.224102195214
IPA_NR1H3_DN	7365.789270778107	5881.148217336715	6374.370687431214	5396.0881596878025	6326.192467866144	7755.755944427172
IPA_NR1H3_UP	12598.955186374282	12065.876461134725	12160.699423541542	11157.483904383236	11749.20665987451	11240.485427495045
IPA_NR1H4_DN	6344.253960140201	6866.806621797669	8307.056815315775	6984.223709072674	7439.110133602331	6890.902741237052
IPA_NR1H4_UP	9374.050947769463	10257.527236344751	9380.022921500731	9657.050543997044	9874.381622865249	8742.117110894827
IPA_NR1I2_DN	9515.652322434908	9405.007805916066	9809.623007776458	9714.449912410742	9816.222503189707	9654.154668675359
IPA_NR1I2_UP	10748.122409359448	10519.799562791015	10761.48852354599	11347.685651552816	10796.254355728224	10576.219943371952
IPA_NR2C1_DN	9001.741582207505	8925.31702749987	8964.616108674578	8560.710560366208	9857.674429320201	8123.278197071027
IPA_NR2C1_UP	10635.488128592662	10424.40031459359	10572.975158684843	10388.907242921727	10059.86732742237	10697.347997150539
IPA_NR2C2_DN	5585.972220463449	5529.679476031183	5746.221689731409	5025.827894139581	4748.447247968909	5161.216758924667
IPA_NR2C2_UP	9170.984178091978	9775.162454574935	9407.954084264593	9568.72676534498	9579.03727199595	9948.000049111284
IPA_NR2E3_DN	7494.769582414563	7813.08074640158	7908.027708515156	7668.800193422784	8371.084206089858	7594.27482364217
IPA_NR2E3_UP						
IPA_NR2F1_DN	3899.3343621613353	4172.284114339227	3931.6253791368226	4169.387598162562	3839.2395963525087	3414.2617629052847
IPA_NR2F1_UP						1095.1222718365025
IPA_NR2F2_DN	8425.819482096147	8399.496248956872	9648.702565700814	8814.85518551289	8458.360772820484	9465.102169706073
IPA_NR2F2_UP		953.5266110373276		1429.5398956233012		
IPA_NR3C1_DN	9475.142132582541	9336.243897272478	9256.886501198102	9518.670809610197	8777.74046334479	9237.089651013534
IPA_NR3C1_UP	10230.98008996568	10064.949503933949	9978.461144961031	9734.664250900392	10094.272428164306	9833.429065528739
IPA_NR5A1_DN	8844.029684691148	8098.390438870114	8762.354526038562	7990.952275707339	8826.939087595929	8730.01270780197
IPA_NR5A1_UP	8797.029507747158	8449.621034613137	8435.571879721838	8214.303056327413	8782.513503479146	8125.665818516482
IPA_NR5A2_DN	10925.244143572394	9763.31417629719	9175.406836522176	9496.323145992768	9043.58984588935	9504.614786150942
IPA_NR5A2_UP	7792.800753112038	7563.752952602583	8604.908774211583	8252.601578188049	8072.601048602121	7885.921501747113
IPA_NR6A1_DN						
IPA_NR6A1_UP						
IPA_NRF1_DN	14443.139253213489	11657.577748465903	9848.440172324683	9516.336588456494	9527.387747609384	13975.31383470991
IPA_NRF1_UP	16304.516011223337	16319.547771163201	16302.081297844854	16230.185581445068	16330.215672226746	16283.000471410458
IPA_NRL_DN	7493.219697307076	8209.52711895206	8061.858159561351	9651.448108744125	8247.364846895334	7810.681328371796
IPA_NRL_UP	8120.157792875491	8019.524490073813	7447.702483714014	7444.17939986086	7825.18257909682	8390.189302441437
IPA_NSD1_DN						
IPA_NSD1_UP	16683.965616368147	16623.963941840488	16616.96374647893	16833.969802687287	16821.969467781757	16803.96896542346
IPA_OLIG2_DN						
IPA_OLIG2_UP	10479.43284957701	9796.408596157027	9928.319787895995	11221.446022896645	10863.443818039801	10070.412308130655
IPA_ONECUT1_DN	11874.992434393398	8973.015964242522	11882.507282942894	11992.93320281261	9172.591102509683	11868.376958778963
IPA_ONECUT1_UP	2766.887538574357	1193.7156305972976	1120.8741799457564	1391.9414123045601	1192.0039327696443	1791.5332018792024
IPA_OTP_DN						
IPA_OTP_UP	17769.6739324798	17777.69436228724	17780.835919641417	17788.693217994765	17788.939994439086	17780.69299471817
IPA_OTX1_DN						
IPA_OTX1_UP	4874.970141879985	6097.362712813732	4287.735412680754	4241.150834633507	5717.668852919285	4009.4632276396114
IPA_OTX2_DN	7855.839698976393	8950.067951120047	7864.639974896436	9368.253044270481	9223.029515822163	9265.109788529671
IPA_OTX2_UP	8213.644055433462	8443.142836462348	8004.35853348523	7823.5477507742435	8222.121463430427	8273.310764291282
IPA_OVOL1_DN						
IPA_OVOL1_UP		2008.5560548150625	3472.596913289567	992.5276994802961	2282.5637018246343	1338.5373559230416
IPA_OXSR1_DN						
IPA_OXSR1_UP						
IPA_PA2G4_DN	6545.268673293065	10662.139607590363	10851.511038554409	10888.057941900921	6792.692980017696	6915.961033443217
IPA_PA2G4_UP						
IPA_PAF1_DN						
IPA_PAF1_UP	8438.624709947415	8511.232817550686	7831.865449588225	7802.23954359858	8772.514608295556	7618.448497664939
IPA_PARP1_DN	11723.603307637926	12082.973951174956	11701.347900905546	11963.181492466758	11126.345100130042	11830.975418028102
IPA_PARP1_UP	9773.865372760969	9743.481594956116	9339.852065838375	9642.827066758795	9555.459625201138	9492.746658327582
IPA_PAX1_DN						
IPA_PAX1_UP	4797.903081346392	6184.919646100103	4309.666312609836	4129.397434592566	5255.622181641144	4399.941818463475
IPA_PAX2_DN	13969.046135827235	14127.036534666446	8632.454488605757	8736.404897311688	13998.95710180457	8742.803983141743
IPA_PAX2_UP	6037.143249510672	6529.964420155295	6940.555753391733	7922.056909160545	6519.481879571788	4981.941568942528
IPA_PAX3_DN	7924.918166310929	7920.90771412155	8082.412736833536	6829.586799165131	7664.852940198665	6704.3482403801
IPA_PAX3_UP	8413.449753206192	8800.326412811699	9610.431196675761	8791.836420631378	8409.659680317509	8812.189925173941
IPA_PAX4_DN						
IPA_PAX4_UP		1342.5374675582175				1117.5311880795539
IPA_PAX5_DN	10565.408442052407	10608.279595330452	10945.877221714094	10324.64237605815	10626.606117101148	10177.123340536198
IPA_PAX5_UP	6944.7740626532	7584.749535354773	7710.55720790502	7601.562152821024	7211.49832512282	7211.417502539769
IPA_PAX6_DN	10659.332702691561	10465.174494254095	10368.457881684935	10430.29753797692	10321.310426298327	10109.87236427595
IPA_PAX6_UP	7526.518429108664	8059.054983524798	7720.504668179183	7987.359977460567	7713.403468920179	7517.637964774685
IPA_PAX7_DN	8771.744801989296	8718.743322823211	8728.743601911152	9117.754458432042	9046.752476907664	9364.761351904175
IPA_PAX7_UP	8526.667703170504	8290.524121136785	8569.92330162658	8344.726233442805	8117.354671890668	8330.49991209706
IPA_PAX8_DN						
IPA_PAX8_UP	8678.607036711413	8543.046276150975	8675.194068962366	8482.487721764282	8548.162520636362	8522.870898372765
IPA_PAX9_DN	3153.2747976551495	1835.221657826693	2730.207870498644	1708.224337145562		1643.2183365872986
IPA_PAX9_UP	3105.525807993731		1372.4041014117654	1734.728981173494	2952.5116532194734	1620.590991303382
IPA_PBX1_DN						
IPA_PBX1_UP	9580.092272454534	9097.100991076843	9345.647829714511	9715.921182695472	9130.827070777586	9176.004578269887
IPA_PBX2_DN						
IPA_PBX2_UP	10425.563410559344	10545.572229984595	10630.314205982497	11117.57376501202	10369.468713378123	10411.558219378747
IPA_PCGF2_DN	11754.552525453098	11830.072953875575	11988.929540691628	11742.815952477953	11914.417174332857	12047.332550681745
IPA_PCGF2_UP	13327.522510078757	11062.812328201491	10657.750058797423	10212.765565128568	10876.58945531126	12327.876496051169
IPA_PDCD2_DN						
IPA_PDCD2_UP	15297.926934779338	15230.925064890134	15161.923139183345	15244.925455613253	15279.926432421044	15303.927102232103
IPA_PDX1_DN	13747.283350766123	13447.069903783919	13802.109489296825	13193.144493266243	14158.475110901638	13801.666558134955
IPA_PDX1_UP	12390.271157613932	12023.754958701355	12158.035648093304	11839.231225622298	12924.798396515842	12524.061698666304
IPA_PEG3_DN	13106.858550564337	13163.016410443423	13016.619330455682	12414.013143619433	12991.271277292934	12854.245560009203
IPA_PEG3_UP	3101.5865591269703	5292.647707294758	3438.595964390569	2772.5773771337244		3455.596438840068
IPA_PGR_DN	11589.521666120541	11450.205302086413	11873.33577355286	10849.577276095319	12409.345219382985	10945.745911762822
IPA_PGR_UP	11316.687140124037	11095.547471389533	11134.25000205941	10913.091858599179	11290.76647689179	10804.60055613579
IPA_PHOX2B_DN						
IPA_PHOX2B_UP	3963.3170792935807	2895.837161914098	1855.1700951778953	1750.0976916834375	1844.032712756827	2427.113238616563
IPA_PITX1_DN				4143.615640090382		
IPA_PITX1_UP	5889.91462065008		6406.269471277033	2423.3919100018384		
IPA_PITX2_DN	9275.706297097175	9127.31540382446	9293.885181892287	8963.757336527578	9107.505533698539	8894.688782765868
IPA_PITX2_UP	9779.072884334251	9168.452325439875	9320.16403673333	8716.35876621834	9852.911307308557	8892.87301707381
IPA_PITX3_DN	12460.847757530586	11986.834528762201	11697.826463120718	12020.8354776612	12885.859618768063	12750.855851080863
IPA_PITX3_UP	5883.664201392048	6118.6707599586525	6102.670313417948	5954.666182916427	5519.65404259101	5572.655521757096
IPA_PLAG1_DN	14937.218487685268	14843.864700432288	14910.914876099156	14834.364560727363	14838.764049491907	14816.891411725415
IPA_PLAG1_UP	7670.859526300926	7907.93397771694	8082.422864406116	8152.250143117557	8589.87627245283	7451.041921158176
IPA_PLAGL1_DN	9009.537128558604	8971.255568740906	11469.44122407355	8905.45585910443	11822.790964812175	9085.431115195881
IPA_PLAGL1_UP	13547.14581100175	13236.49382552775	13312.269901656653	13242.900734287794	13423.069789556701	13246.335020301594
IPA_PLAGL2_DN						
IPA_PLAGL2_UP	12450.066117191602	12745.083965293381	12651.85509656942	12602.489857987513	12548.582955970815	12965.793895618259
IPA_PML_DN	14030.721862514878	13483.24957518546	13560.032655015128	13466.556117901953	13490.043213910847	13439.028360785129
IPA_PML_UP	10846.56687580035	10205.85965222749	10363.183892295316	10326.318203385135	10237.779609040268	10755.650221286887
IPA_POU1F1_DN	11526.105870416104	11352.528498069381	11686.386831188707	11666.270001427365	11526.121877592474	11440.864504155483
IPA_POU1F1_UP	7971.035661906936	6820.0181356488665	6837.750803005147	6521.714988802842	7531.472429283976	7271.593104530367
IPA_POU2AF1_DN	16833.15953788308	16839.71241817443	16860.450826807424	16854.49751110152	16820.44944108748	16912.390722934517
IPA_POU2AF1_UP	10584.20413782919	10289.692262819828	10854.108911305955	10144.017999137059	10107.881179512415	9196.951381571893
IPA_POU2F1_DN	1210.7077507021345		1805.1158837793319			2061.5964227599015
IPA_POU2F1_UP	7664.585963545322	9191.490797359958	8746.653772092122	8932.294113576423	8177.887743094904	7412.825080720127
IPA_POU2F2_DN	12009.927420398804	10849.620629044655	17062.33553827201	10787.600350116105	17025.319071164296	17136.31745236407
IPA_POU2F2_UP	7070.522111751008	6755.900799589049	5702.538975877151	7152.855168570709	6585.968405768857	5597.371602542279
IPA_POU2F3_DN		5305.648070109081	5639.657391646298	4515.626022161773	3527.5984482732406	
IPA_POU2F3_UP		5305.648070109081	5639.657391646298	4515.626022161773	3527.5984482732406	
IPA_POU3F1_DN	16865.970695768698	16883.971198126997	16832.969774778492	16595.963160394247	16589.962992941484	16676.96542100659
IPA_POU3F1_UP	6590.077367185918	6747.336802753702	6537.020902957748	6492.290870145357	6440.878410828899	6199.367310291691
IPA_POU3F2_DN						
IPA_POU3F2_UP	5875.401451300735	4008.6207418869535	6004.395143737413	6056.395813567235	6295.4701646699805	3684.556017161098
IPA_POU4F1_DN	5857.769869200118	5444.5926738797125	5806.4845070493475	5386.857381075567	6497.893137901577	5387.127555976889
IPA_POU4F1_UP	8129.66064290067	8645.558671233757	8546.374837340105	8929.322711628296	8976.178653534818	8662.029345108822
IPA_POU5F1_DN	10453.524501776159	10124.760083567087	10343.295318896264	9128.288171699465	10164.717006431376	8787.670832227519
IPA_POU5F1_UP	10170.96168569715	10663.271294293003	10286.341053142343	9700.471018997694	9889.817617041139	9736.165935037045
IPA_PPARA_DN	12437.012106660331	12408.057168631636	12656.899155720475	12697.479679484686	12249.300787919667	12241.815800948583
IPA_PPARA_UP	11787.136638142489	11461.370017526595	11911.67441185416	11855.840247409082	11682.0462588823	11664.155535099242
IPA_PPARD_DN	11571.29327374304	11299.938972889682	11049.1633233839	10784.903586365595	11541.866687233069	11098.484159656697
IPA_PPARD_UP	10156.192231002231	9800.546973033906	10125.942248793175	10144.198051624011	9938.263458075302	9581.157923326056
IPA_PPARGC1A_DN	10767.596791030988	10383.794217564546	10399.040761887043	10647.175526066972	10295.252669632842	10163.001356025745
IPA_PPARGC1A_UP	12107.11966414374	11781.236654523691	12005.757254822502	12096.641025312334	12080.489143534483	11926.16799443125
IPA_PPARG_DN	10514.007745630825	10204.15850439852	10394.81468656251	10314.60071631586	10064.979675261737	10358.148412622451
IPA_PPARG_UP	10965.126711938039	10745.43480049208	11057.973283647521	11045.980615253777	10750.384632570665	10911.742574107617
IPA_PPP1R13B_DN						
IPA_PPP1R13B_UP	9712.771064164508	10063.780860151222	10910.804498899794	9938.777371551965	9863.775278392412	10194.784516203244
IPA_PRDM16_DN						
IPA_PRDM16_UP	4178.310642500752	2580.6569030917426	4369.969611323618	2776.7035304915617	2058.0659782288385	2645.393709194897
IPA_PRDM1_DN	8165.197921580777	8526.901163578574	8517.616241969252	8559.100454185265	8594.187157584498	7882.494199333993
IPA_PRDM1_UP	11997.4262896848	10384.753988788249	11089.798524102745	11169.504043681227	10935.483095855985	10883.943018746466
IPA_PRDM5_DN	17010.974742543858	17029.97527281095	17029.97527281095	16932.972565657907	16913.97203539082	16887.97130976217
IPA_PRDM5_UP	8312.403567661497	8043.713999335172	8276.463774858381	8336.20926335961	8580.0310728676	8138.711689870443
IPA_PRDM8_DN	3251.062825806852	3775.0593395893948	3668.713790339534	3457.809276839666	4552.598434289497	4981.57383810479
IPA_PRDM8_UP						
IPA_PRKCD_DN	10086.788683750068	9889.618008042326	10407.563485108221	9909.922226503637	9819.37062387137	9563.345661831416
IPA_PRKCD_UP	10047.155098533602	9617.80435823672	9550.279600567508	9888.643474400831	9565.134486999868	9844.381642924222
IPA_PRMT5_DN	8367.67318892475	8731.699122685226	8353.137991936646	8481.584622976741	8690.002099774285	8304.037323166138
IPA_PRMT5_UP						
IPA_PROX1_DN	6503.585815381568	6099.121319977916	4947.356947657331	6806.722662379034	5180.953086549325	3511.4330857731275
IPA_PROX1_UP	6542.048762503366	6747.939033584787	6421.497927376823	6271.180932059011	6304.394943735414	6188.144449065552
IPA_PRRX1_DN	5956.295422833079	6384.293831987992	6187.422439300034	4814.832676498296	5782.188305891738	5694.272871897763
IPA_PRRX1_UP	8368.59166171428	7189.862797045041	6932.36349854305	7197.623776356736	8268.595277079114	6750.958297985474
IPA_PSAP_DN	14876.915185177038	14947.917166701416	14888.915520082566	14602.907538167465	14705.910412773253	14629.908291704904
IPA_PSAP_UP	11946.39654790655	12947.335783755518	9465.88558232621	7524.08691679307	11912.573164269492	9234.789998648208
IPA_PSIP1_DN	11854.830844801387	11416.818620749587	11594.82358851493	11840.830454078268	11209.812843629217	11460.819848736526
IPA_PSIP1_UP	17181.97951494766	17193.979849853196	17177.979403312485	17201.98007312355	17142.97842650469	17214.98043593787
IPA_PSMB1_DN						
IPA_PSMB1_UP	17095.627072305662	17095.65623780943	17060.550125612892	17112.656768091347	17146.692883078842	17063.659893963442
IPA_PSMC6_DN						
IPA_PSMC6_UP	11064.808796854079	11135.810778378456	10582.79534481534	10625.796544893485	10693.79844269148	10964.806005974671
IPA_PTF1A_DN	14479.823638319709	14329.30155316799	14313.231801818973	14642.928236057269	14897.092728787075	14529.351320852678
IPA_PTF1A_UP	3896.736298692717	4563.32805507952	4309.953311134826	4747.061889005334	4802.867090709743	4107.3979793977505
IPA_PTTG1_DN	11092.440885240238	11041.235155191442	10798.572701664263	10890.836486784405	10747.89502394915	10564.119468100349
IPA_PTTG1_UP	16218.952638778794	16063.948312915678	16128.950126987307	16138.950406075255	16128.950126987307	16159.95099215993
